"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DYHF","DYTS","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","WindEquipmentChangeDate"
"99999923272","2018-01-08T19:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-08T20:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-08T21:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-08T22:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-08T23:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-08T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"55",,,,,,"0","4.3","10","58","51",,"2237","3.15",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 3.15 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5824 HR MIN TEMP (F): 5124 HR AVG TEMP (F): 55DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0726","1708",
"99999923272","2018-01-09T00:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-09T01:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-09T02:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-09T03:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-09T05:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-09T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"55",,,,,,"0","4.2","10","59","51",,"2237","0.32",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.32 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 5124 HR AVG TEMP (F): 55DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0725","1709",
"99999923272","2018-01-10T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"53",,,,,,"0","2.2","12","56","50",,"2237","0.04",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.04 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 5024 HR AVG TEMP (F): 53DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0725","1710",
"99999923272","2018-01-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"56",,,,,,"0","5.1","9","60","52",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 5224 HR AVG TEMP (F): 56DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0725","1711",
"99999923272","2018-01-12T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"55",,,,,,"0","4.1","10","59","50",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 5024 HR AVG TEMP (F): 55DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0725","1712",
"99999923272","2018-01-13T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"55",,,,,,"0","4.0","10","63","47",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6324 HR MIN TEMP (F): 4724 HR AVG TEMP (F): 55DEPART FROM NORMAL:  4  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0725","1713",
"99999923272","2018-01-14T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"54",,,,,,"0","3.0","11","58","49",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5824 HR MIN TEMP (F): 4924 HR AVG TEMP (F): 54DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 11 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0724","1714",
"99999923272","2018-01-15T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"56",,,,,,"0","4.9","9","62","49",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 4924 HR AVG TEMP (F): 56DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0724","1715",
"99999923272","2018-01-16T01:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-16T02:59:00","FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"FM-15","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-01-16T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"57",,,,,,"0","5.8","8","60","54",,"2237","0.02",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.02 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6024 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 57DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  8 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0724","1716",
"99999923272","2018-01-17T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"56",,,,,,"0","4.8","9","59","53",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 5324 HR AVG TEMP (F): 56DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  9 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0723","1717",
"99999923272","2018-01-18T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"53",,,,,,"0","1.7","12","56","50",,"2237","0.43",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.43 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 5024 HR AVG TEMP (F): 53DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0723","1718",
"99999923272","2018-01-19T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"53",,,,,,"0","1.6","12","57","48",,"2237","0.02",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.02 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5724 HR MIN TEMP (F): 4824 HR AVG TEMP (F): 53DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 12 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0723","1719",
"99999923272","2018-01-20T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"50",,,,,,"0","-1.5","15","57","43",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5724 HR MIN TEMP (F): 4324 HR AVG TEMP (F): 50DEPART FROM NORMAL: -2  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0722","1720",
"99999923272","2018-01-21T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"51",,,,,,"0","-0.5","14","57","45",,"2237","0.02",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.02 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5724 HR MIN TEMP (F): 4524 HR AVG TEMP (F): 51DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 14 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0722","1721",
"99999923272","2018-01-22T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"54",,,,,,"0","2.4","11","58","50",,"2237","0.30",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.30 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5824 HR MIN TEMP (F): 5024 HR AVG TEMP (F): 54DEPART FROM NORMAL:  2  HEATING DEGREE DAYS: 11 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0721","1722",
"99999923272","2018-01-23T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"52",,,,,,"0","0.3","13","58","46",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5824 HR MIN TEMP (F): 4624 HR AVG TEMP (F): 52DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 13 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0720","1723",
"99999923272","2018-01-24T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"53",,,,,,"0","1.2","12","58","48",,,"0.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0720","1724",
"99999923272","2018-01-25T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"52",,,,,,"0","0.1","13","58","46",,,"0.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0719","1726",
"99999923272","2018-01-26T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"51",,,,,,"0","-1.0","14","56","45",,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0719","1727",
"99999923272","2018-01-27T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"53",,,,,,"0","0.9","12","60","45",,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0718","1728",
"99999923272","2018-01-28T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"57",,,,,,"0","4.8","8","66","47",,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0717","1729",
"99999923272","2018-01-29T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"58",,,,,,"0","5.7","7","63","52",,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0716","1730",
"99999923272","2018-01-30T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"58",,,,,,"0","5.6","7","65","50",,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0716","1731",
"99999923272","2018-01-31T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"59",,,,,,"0","6.5","6","67","50",,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0715","1732",
"99999923272","2018-01-31T23:59:00","SOM  ","6",,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,"1236","329",,,,,,,,,,,,,,,,,,"13","6","0","0","0","0","3.1","0","-96","2.6","3.6","0.71",,"3.31","08-09",,,,,,,,"59.5","54.4",,,,"49.3",,,"5.21",,,"0","425",,"SOM  ","6",,,,,,,,,,,,,,,,,,,,,,,,,,,
"99999923272","2018-02-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"62",,,,,,"0","9.4","3","71","53",,,"0.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0714","1733",
"99999923272","2018-02-02T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"64",,,,,,"0","11.3","1","73","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7324 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 64DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0713","1734",
"99999923272","2018-02-03T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"64",,,,,,"0","11.2","1","74","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 64DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0712","1736",
"99999923272","2018-02-04T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"66",,,,,,"1","13.1","0","74","57",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 5724 HR AVG TEMP (F): 66DEPART FROM NORMAL: 13  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0711","1737",
"99999923272","2018-02-05T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"66",,,,,,"1","13.0","0","77","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7724 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 66DEPART FROM NORMAL: 13  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0710","1738",
"99999923272","2018-02-06T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"65",,,,,,"0","11.9","0","75","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 65DEPART FROM NORMAL: 12  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0709","1739",
"99999923272","2018-02-07T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"63",,,,,,"0","9.8","2","71","55",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 5524 HR AVG TEMP (F): 63DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  2 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0708","1740",
"99999923272","2018-02-08T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"64",,,,,,"0","10.7","1","74","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7424 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 64DEPART FROM NORMAL: 11  HEATING DEGREE DAYS:  1 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0707","1741",
"99999923272","2018-02-09T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"65",,,,,,"0","11.6","0","76","54",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7624 HR MIN TEMP (F): 5424 HR AVG TEMP (F): 65DEPART FROM NORMAL: 12  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0706","1742",
"99999923272","2018-02-10T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"60",,,,,,"0","6.5","5","68","52",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6824 HR MIN TEMP (F): 5224 HR AVG TEMP (F): 60DEPART FROM NORMAL:  6  HEATING DEGREE DAYS:  5 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0705","1743",
"99999923272","2018-02-11T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,,,"55",,,,,,"0","1.4","10","61","48",,"2237","0.00",,,,"2237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD21524 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6124 HR MIN TEMP (F): 4824 HR AVG TEMP (F): 55DEPART FROM NORMAL:  1  HEATING DEGREE DAYS: 10 COOLING DEGREE DAYS:  0","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0704","1744",
